year,month,date,chla_mean,chla_median,chla_sd,n_cells,n_total,pct_valid,sensor
2009,4,2009-04-16,4.200002727605119,1.616941,5.780515108696858,547,825,66.3,MODIS
2009,5,2009-05-16,6.729726664825046,5.560765,4.664445426122911,543,825,65.8,MODIS
2009,6,2009-06-16,7.87100336900369,6.101502,6.975750678785426,542,825,65.7,MODIS
2009,7,2009-07-16,3.581624105360443,2.716152,3.953550105392608,541,825,65.6,MODIS
2009,8,2009-08-16,4.012710678504673,2.578226,4.85527428264774,535,825,64.8,MODIS
2009,9,2009-09-16,1.7514533231939164,1.2075179999999999,2.3714401929516895,526,825,63.8,MODIS
2009,10,2009-10-16,4.39457831698113,1.7856505,6.028482356721505,530,825,64.2,MODIS
2009,11,2009-11-16,1.5296422,0.64925,1.9204544344645247,15,825,1.8,MODIS
2009,12,2009-12-16,NA,NA,NA,0,825,0,MODIS
2010,1,2010-01-16,0.3262435,0.3262435,0.00813243509042651,2,825,0.2,MODIS
2010,2,2010-02-16,1.7919060791896873,1.366528,1.693338890154473,543,825,65.8,MODIS
2010,3,2010-03-16,0.8751620689655172,0.6899345,0.6965122781000521,464,825,56.2,MODIS
2010,4,2010-04-16,2.796068809611829,1.159076,4.217321905589156,541,825,65.6,MODIS
2010,5,2010-05-16,4.675962279026217,3.1428955,4.30684687815077,534,825,64.7,MODIS
2010,6,2010-06-16,3.048483996240601,1.83252,3.6792335873252133,532,825,64.5,MODIS
2010,7,2010-07-16,3.4246335672727275,2.017369,4.5351514399559685,550,825,66.7,MODIS
2010,8,2010-08-16,2.6781286715328467,2.0857485000000002,2.1198443961662576,548,825,66.4,MODIS
2010,9,2010-09-16,3.270369517304189,2.306315,3.39551848440569,549,825,66.5,MODIS
2010,10,2010-10-16,3.070373182692308,1.9527845,4.955600689292057,520,825,63,MODIS
2010,11,2010-11-16,2.0259705567010315,0.986879,4.963897067285105,97,825,11.8,MODIS
2010,12,2010-12-16,NA,NA,NA,0,825,0,MODIS
2011,1,2011-01-16,3.1416629371069185,2.400011,2.294537985148191,159,825,19.3,MODIS
2011,2,2011-02-16,2.848532316287879,1.3918754999999998,3.4786922982458526,528,825,64,MODIS
2011,3,2011-03-16,1.897176685661765,1.238883,2.169887806952121,544,825,65.9,MODIS
2011,4,2011-04-16,2.210855680297398,1.3866755,2.3434306710335724,538,825,65.2,MODIS
2011,5,2011-05-16,3.1708002574626866,2.407306,2.4250224544841825,536,825,65,MODIS
2011,6,2011-06-16,2.7314153193612767,1.427388,4.143470566045075,501,825,60.7,MODIS
2011,7,2011-07-16,2.2967765418410044,1.389202,2.607926582179585,478,825,57.9,MODIS
2011,8,2011-08-16,2.230762267527675,1.6534885,2.068383503651806,542,825,65.7,MODIS
2011,9,2011-09-16,4.090132033457249,2.1606994999999998,5.960503627988259,538,825,65.2,MODIS
2011,10,2011-10-16,3.9693031033755277,1.8416709999999998,6.06856224948978,474,825,57.5,MODIS
2011,11,2011-11-16,0.6127128620689655,0.553579,0.2750021353837251,87,825,10.5,MODIS
2011,12,2011-12-16,NA,NA,NA,0,825,0,MODIS
2012,1,2012-01-16,0.3054604285714286,0.292468,0.086765389514593,7,825,0.8,MODIS
2012,2,2012-02-16,1.921956723529412,0.9969475,3.0208456302475226,510,825,61.8,MODIS
2012,3,2012-03-16,0.9823526479820629,0.656928,1.4433004051038507,446,825,54.1,MODIS
2012,4,2012-04-16,2.1020284191176475,1.0363825,2.8575062367353383,544,825,65.9,MODIS
2012,5,2012-05-16,2.7112707759259256,1.7078925,4.505993434035702,540,825,65.5,MODIS
2012,6,2012-06-16,2.1829329369202224,1.612721,2.1922545508493063,539,825,65.3,MODIS
2012,7,2012-07-16,3.5916660603773582,2.045522,4.0325426953205,530,825,64.2,MODIS
2012,8,2012-08-16,2.0090397358834244,1.461784,2.0400250529616524,549,825,66.5,MODIS
2012,9,2012-09-16,4.954975541516244,3.37411,5.457613512156959,554,825,67.2,MODIS
2012,10,2012-10-16,3.1927062123411982,2.488642,2.397903805384164,551,825,66.8,MODIS
2012,11,2012-11-16,2.7506481785714283,1.6110120000000001,3.495599462685505,140,825,17,MODIS
2012,12,2012-12-16,NA,NA,NA,0,825,0,MODIS
2013,1,2013-01-16,0.207608,0.207608,NA,1,825,0.1,MODIS
2013,2,2013-02-16,0.8255793673469387,0.652944,0.5646699826521352,294,825,35.6,MODIS
2013,3,2013-03-16,2.4210137822878237,1.3534245,3.2581892445562533,542,825,65.7,MODIS
2013,4,2013-04-16,3.36157936900369,2.6896215000000003,2.283704033610216,542,825,65.7,MODIS
2013,5,2013-05-16,3.364445873857404,2.470002,2.99866651639693,547,825,66.3,MODIS
2013,6,2013-06-16,2.3394195129224657,1.915816,2.389185727835947,503,825,61,MODIS
2013,7,2013-07-16,2.7336631123388586,1.959277,3.838280499921462,543,825,65.8,MODIS
2013,8,2013-08-16,2.2124364521575983,1.843561,2.0066806768520515,533,825,64.6,MODIS
2013,9,2013-09-16,2.862986624548737,2.347477,3.12998203370603,554,825,67.2,MODIS
2013,10,2013-10-16,2.793720223443224,1.801723,3.992279526848829,546,825,66.2,MODIS
2013,11,2013-11-16,3.4826587524752473,1.4066125,5.502713278038683,202,825,24.5,MODIS
2013,12,2013-12-16,NA,NA,NA,0,825,0,MODIS
2014,1,2014-01-16,3.252811929515419,1.328033,7.718250108799515,227,825,27.5,MODIS
2014,2,2014-02-16,2.9699867945454552,1.898944,3.325478110795648,550,825,66.7,MODIS
2014,3,2014-03-16,1.350260368131868,0.9565144999999999,1.1250433751765585,546,825,66.2,MODIS
2014,4,2014-04-16,3.1315880275735295,1.459416,5.509817366696256,544,825,65.9,MODIS
2014,5,2014-05-16,6.105341738007379,4.118324,7.1746326865510985,542,825,65.7,MODIS
2014,6,2014-06-16,5.324903260857143,2.74429895,5.747442282108576,560,825,67.9,MODIS
2014,7,2014-07-16,3.3386660571731452,1.6888423000000001,4.0199271010560205,566,825,68.6,MODIS
2014,8,2014-08-16,2.6794551683157897,1.8080851500000001,4.735819822433999,570,825,69.1,MODIS
2014,9,2014-09-16,2.2228276146631205,1.8986705,1.6502160597176108,564,825,68.4,MODIS
2014,10,2014-10-16,1.821342329043152,1.3598331,1.914583776391845,533,825,64.6,MODIS
2014,11,2014-11-16,1.237558494506579,1.0181007499999999,0.8094569966491563,304,825,36.8,MODIS
2014,12,2014-12-16,NA,NA,NA,0,825,0,MODIS
2015,1,2015-01-16,0.20736304,0.20736304,NA,1,825,0.1,MODIS
2015,2,2015-02-16,4.054100190862386,1.5338688,5.507215129751075,545,825,66.1,MODIS
2015,3,2015-03-16,4.183574145732144,2.56582725,5.296316607634082,560,825,67.9,MODIS
2015,4,2015-04-16,4.747481031069519,2.4903233,6.698862448822713,561,825,68,MODIS
2015,5,2015-05-16,7.583435631863797,5.07923265,6.833707084861698,558,825,67.6,MODIS
2015,6,2015-06-16,3.231016149500891,1.5904528,4.740383293161552,561,825,68,MODIS
2015,7,2015-07-16,2.189058606345811,1.5338339,2.236501971414411,561,825,68,MODIS
2015,8,2015-08-16,2.988674014247787,1.8872646,3.126433939040887,565,825,68.5,MODIS
2015,9,2015-09-16,1.8847433894652406,1.721841,0.8812030469353842,561,825,68,MODIS
2015,10,2015-10-16,2.7377716950177304,1.75777455,2.878291095799923,564,825,68.4,MODIS
2015,11,2015-11-16,2.2229515154166664,0.869608575,4.237307799806113,96,825,11.6,MODIS
2015,12,2015-12-16,NA,NA,NA,0,825,0,MODIS
2016,1,2016-01-16,0.41690349416666667,0.421012065,0.05863726978685381,12,825,1.5,MODIS
2016,2,2016-02-16,0.8630137301489363,0.66631963,0.6892889195062814,470,825,57,MODIS
2016,3,2016-03-16,2.2238598328749997,1.3136488499999999,2.9349268833594637,560,825,67.9,MODIS
2016,4,2016-04-16,3.5764951514076784,2.558158,3.3786348542921028,547,825,66.3,MODIS
2016,5,2016-05-16,4.188244453374778,2.5736992,4.431803991356499,563,825,68.2,MODIS
2016,6,2016-06-16,2.4505401299279286,1.4754586,3.19680886441694,555,825,67.3,MODIS
2016,7,2016-07-16,1.913015605150943,1.41708325,2.123504790695047,530,825,64.2,MODIS
2016,8,2016-08-16,3.107527859223985,2.3062496,3.1636049825024983,567,825,68.7,MODIS
2016,9,2016-09-16,2.595584684813499,1.9782182,2.4552551050539595,563,825,68.2,MODIS
2016,10,2016-10-16,3.4926078171503496,1.80928595,3.584123507056459,572,825,69.3,MODIS
2016,11,2016-11-16,0.7102653526666667,0.6809918,0.10618165402597815,15,825,1.8,MODIS
2016,12,2016-12-16,NA,NA,NA,0,825,0,MODIS
2017,1,2017-01-16,0.5547935114285715,0.54048407,0.1097562549841708,56,825,6.8,MODIS
2017,2,2017-02-16,1.3304450115909092,0.771808635,1.6809645159394444,572,825,69.3,MODIS
2017,3,2017-03-16,0.7792919219253438,0.5514078,0.6772199669652957,509,825,61.7,MODIS
2017,4,2017-04-16,2.474558482717392,2.14258435,1.6159908075816856,552,825,66.9,MODIS
2017,5,2017-05-16,2.621350563370166,1.7591118,3.1106834520957616,543,825,65.8,MODIS
2017,6,2017-06-16,2.24844518567812,1.1593716,3.755297511762278,553,825,67,MODIS
2017,7,2017-07-16,1.4458798271111115,1.0123497000000001,1.8147412884590652,540,825,65.5,MODIS
2017,8,2017-08-16,2.2454944614082004,1.2187035,3.355227693970952,561,825,68,MODIS
2017,9,2017-09-16,5.205721620267381,2.982353,5.738312071289319,561,825,68,MODIS
2017,10,2017-10-16,4.634174669504423,2.8799067,4.563891258689051,565,825,68.5,MODIS
2017,11,2017-11-16,4.192757702671396,2.1498048,5.395980972455114,423,825,51.3,MODIS
2017,12,2017-12-16,NA,NA,NA,0,825,0,MODIS
2018,1,2018-01-16,0.3827330837735849,0.37976265,0.06310692341241854,53,825,6.4,MODIS
2018,2,2018-02-16,1.688396913551236,0.7667727,3.080214907454296,566,825,68.6,MODIS
2018,3,2018-03-16,1.8356997226186291,1.0972345,2.315550516134853,569,825,69,MODIS
2018,4,2018-04-16,2.4097475802135233,1.3020396,3.439583329452244,562,825,68.1,MODIS
2018,5,2018-05-16,3.1759243852441226,1.9594095,3.1832539031830502,553,825,67,MODIS
2018,6,2018-06-16,2.6225936224504496,1.6893119,2.841810833547636,555,825,67.3,MODIS
2018,7,2018-07-16,2.3922846407282417,1.5575842,2.5662555971394236,563,825,68.2,MODIS
2018,8,2018-08-16,2.893905266760563,1.8934199,2.4291828349562246,568,825,68.8,MODIS
2018,9,2018-09-16,2.9244286311888112,1.9491912999999998,4.712987793624259,572,825,69.3,MODIS
2018,10,2018-10-16,2.4650064564831258,1.8336064,1.7762233696457155,563,825,68.2,MODIS
2018,11,2018-11-16,0.755038024590164,0.84983844,0.2866577900652932,61,825,7.4,MODIS
2018,12,2018-12-16,NA,NA,NA,0,825,0,MODIS
2019,1,2019-01-16,NA,NA,NA,0,825,0,MODIS
2019,2,2019-02-16,1.5795501795438593,0.94144575,1.7865445908581947,570,825,69.1,MODIS
2019,3,2019-03-16,1.685862558362369,1.0062991000000001,2.4098791301161397,574,825,69.6,MODIS
2019,4,2019-04-16,2.5576532239929333,1.6641213000000001,2.749951068155827,566,825,68.6,MODIS
2019,5,2019-05-16,4.174575291089285,2.65639745,4.137435713903763,560,825,67.9,MODIS
2019,6,2019-06-16,2.2008039245569626,1.3197832,2.8132567855770065,553,825,67,MODIS
2019,7,2019-07-16,1.7294310001178783,1.0515593,2.5096509668178313,509,825,61.7,MODIS
2019,8,2019-08-16,3.172599186185385,1.8625016,4.3402363232465815,561,825,68,MODIS
2019,9,2019-09-16,2.9476478172486775,2.3291264,2.0930049914713145,567,825,68.7,MODIS
2019,10,2019-10-16,2.1627590353262787,1.3488729,3.421910240262181,567,825,68.7,MODIS
2019,11,2019-11-16,5.345964181818182,3.64297105,5.648648251510453,132,825,16,MODIS
2019,12,2019-12-16,NA,NA,NA,0,825,0,MODIS
2020,1,2020-01-16,NA,NA,NA,0,825,0,MODIS
2020,2,2020-02-16,1.0023916505988026,0.6833576,1.7108693357206517,501,825,60.7,MODIS
2020,3,2020-03-16,1.6208918558156034,1.034003,1.750729622462715,564,825,68.4,MODIS
2020,4,2020-04-16,5.160845675496455,3.1175159,5.546058093310874,564,825,68.4,MODIS
2020,5,2020-05-16,1.9618312174107142,1.29461435,2.0243833743265878,560,825,67.9,MODIS
2020,6,2020-06-16,2.5700232726838967,1.6734513,2.60479875141012,503,825,61,MODIS
2020,7,2020-07-16,2.6757666645297498,1.7710032,3.502576990570473,521,825,63.2,MODIS
2020,8,2020-08-16,2.0433940213675212,1.69331065,1.6355093722891034,468,825,56.7,MODIS
2020,9,2020-09-16,4.8619097635461,3.1159601,4.833003847644753,564,825,68.4,MODIS
2020,10,2020-10-16,3.8337961745437954,2.8921898500000003,3.59700435106914,548,825,66.4,MODIS
2020,11,2020-11-16,1.8655065343939394,1.2764029,2.5911081574373878,132,825,16,MODIS
2020,12,2020-12-16,NA,NA,NA,0,825,0,MODIS
2021,1,2021-01-16,0.25078794,0.25078794,NA,1,825,0.1,MODIS
2021,2,2021-02-16,1.4300805906032907,0.8992035,2.116179448344272,547,825,66.3,MODIS
2021,3,2021-03-16,1.054501353375224,0.81926703,0.8243074276603733,557,825,67.5,MODIS
2021,4,2021-04-16,4.177600776530974,2.3523488,4.237213609637854,565,825,68.5,MODIS
2021,5,2021-05-16,3.3306086658012175,2.5644855,2.625895865077084,493,825,59.8,MODIS
2021,6,2021-06-16,2.456431661101243,1.6112369,2.5357269612269833,563,825,68.2,MODIS
2021,7,2021-07-16,3.854717819907578,2.0849667,5.779686264487501,541,825,65.6,MODIS
2021,8,2021-08-16,3.1918799349734517,2.3343732,4.620211279853793,565,825,68.5,MODIS
2021,9,2021-09-16,2.1780772023357664,1.77501905,3.72113754204488,548,825,66.4,MODIS
2021,10,2021-10-16,2.1214859672172355,1.3433315,2.2368272109796723,557,825,67.5,MODIS
2021,11,2021-11-16,7.071833814242424,2.7795956,8.275094103230234,33,825,4,MODIS
2021,12,2021-12-16,NA,NA,NA,0,825,0,MODIS
2022,1,2022-01-16,1.4828927558,1.52551755,0.9830498029390611,50,825,6.1,MODIS
2022,2,2022-02-16,1.9092353218860514,0.94348985,4.438210698656749,509,825,61.7,MODIS
2022,3,2022-03-16,1.872576632943327,1.0190232,2.4210525811018817,547,825,66.3,MODIS
2022,4,2022-04-16,3.4943987532384337,1.77346575,4.961616737318108,562,825,68.1,MODIS
2022,5,2022-05-16,1.783932561292639,1.5029032,1.6859443491428994,557,825,67.5,MODIS
